GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0042430,0.8038187655393826,7036.424973266268,0.5319192358080039,0.00026020657650950113,11,biological_process,,False
GO:0042435,0.8038187655393824,7036.424973266268,0.5319192358080039,0.00026020657650950113,11,biological_process,,False
GO:0046219,0.8038187655393824,7036.424973266268,0.5319192358080039,0.00026020657650950113,11,biological_process,,False
GO:0072596,0.8031623993617175,6647.385570541856,0.3781186053616604,3.397930161166607e-09,33,biological_process,,False
GO:0000162,0.802160024460698,7036.424973266268,0.5319192358080039,0.00028450173335594476,11,biological_process,L-tryptophan biosynthetic process,False
GO:0048511,0.8020205680784068,6315.304291132062,0.3130327638963732,3.117363964935413e-06,23,biological_process,,False
GO:0019682,0.8013449593884376,6318.749994040385,0.2980036231884058,5.187369207417657e-05,20,biological_process,,False
GO:0071025,0.8005051968858939,7430.567685980332,0.7018255732803496,4.80080759125025e-06,19,biological_process,RNA surveillance,False
GO:0006414,0.7982608150415996,6625.45276250416,0.39412475646402273,7.308701110301469e-15,55,biological_process,translational elongation,False
GO:0090576,0.7954094732182382,7134.051765323388,0.564336593021852,4.1368059643165055e-05,15,cellular_component,,False
GO:0030687,0.7953938778470913,7481.165469572298,0.7113546564716122,9.600705554515776e-10,34,cellular_component,"preribosome, large subunit precursor",False
GO:0033014,0.7931076339672245,6693.607835197741,0.40498639528790853,1.7873984411498163e-12,46,biological_process,tetrapyrrole biosynthetic process,False
GO:0042254,0.7919301570740331,7101.651147525698,0.5567306992670609,1.0036882038440127e-92,411,biological_process,ribosome biogenesis,False
GO:0098542,0.7917573569747484,6812.462779933008,0.4388222048902578,2.7315112217906467e-16,66,biological_process,defense response to other organism,False
GO:0034475,0.7916213997730619,7424.5439452261735,0.6999292443632271,9.49991729310578e-05,13,biological_process,U4 snRNA 3'-end processing,False
GO:0071027,0.7912007856585123,7466.658027240657,0.7197966341502913,1.8880479086076548e-05,17,biological_process,,False
GO:0009082,0.7902723453570911,6734.063626869468,0.44280954450445975,9.807484902660894e-05,14,biological_process,branched-chain amino acid biosynthetic process,False
GO:1990204,0.7889428306438572,6255.1322402103915,0.2579889863148002,1.7981214000647496e-14,59,cellular_component,,False
GO:0050821,0.7887371694272245,6001.85847964171,0.20251038948487485,6.174934703329722e-07,24,biological_process,protein stabilization,False
GO:0018107,0.7886914249832668,7118.207778923679,0.5421557262232527,9.769929946928056e-06,18,biological_process,peptidyl-threonine phosphorylation,False
GO:0046839,0.7882188253001651,6974.532947898604,0.5224400798563478,1.6718251826159985e-07,26,biological_process,,False
GO:0046856,0.7882188253001651,6974.532947898604,0.5224400798563478,1.6718251826159985e-07,26,biological_process,phosphatidylinositol dephosphorylation,False
GO:0072593,0.7881676246711061,6208.463700167744,0.2548888888888889,7.903785001834419e-13,50,biological_process,,False
GO:0006364,0.7879674965470503,7150.229828327619,0.5812438641323765,9.410188771322171e-63,282,biological_process,rRNA processing,False
GO:0006779,0.7863964708762271,6670.465375190765,0.39898723735765185,7.137675295077224e-10,38,biological_process,porphyrin-containing compound biosynthetic process,False
GO:0016072,0.784779843687912,7166.0769547589225,0.5873419726292397,2.5779892417861622e-64,296,biological_process,,False
GO:0000018,0.7842583200502343,6125.416519018584,0.25655702072163455,5.177500511634622e-05,18,biological_process,,False
GO:0005688,0.7841398628416885,6440.862537539392,0.28759779773978555,4.092748746971122e-05,16,cellular_component,U6 snRNP,False
GO:0043414,0.7839248650892486,7378.865625343214,0.6750810623724861,2.729613328276448e-22,96,biological_process,,False
GO:0018022,0.7836620477661903,7192.242308158934,0.5925007242178447,0.0003435742505618966,12,biological_process,,False
GO:0018026,0.7836620477661902,7192.242308158934,0.5925007242178447,0.00034357425056189597,12,biological_process,peptidyl-lysine monomethylation,False
GO:0009295,0.783629162742399,7197.6527512887105,0.6039181593089311,1.94211849108641e-05,17,cellular_component,,False
GO:0000177,0.7831656800651295,7545.838577242568,0.7433669588525065,5.13825517523593e-05,16,cellular_component,cytoplasmic exosome (RNase complex),False
GO:0002181,0.7829692736288335,6911.899133356695,0.46870761080024353,4.1950766501315495e-25,113,biological_process,cytoplasmic translation,False
GO:0000813,0.7814903323919182,6290.107126242979,0.24692723454400622,0.0008520438274228034,11,cellular_component,ESCRT I complex,False
GO:0006047,0.7814337332914866,6916.783189062587,0.479556078020625,0.0008396642298538926,13,biological_process,UDP-N-acetylglucosamine metabolic process,False
GO:0009637,0.781413863330838,6124.041729750192,0.2457990803363293,2.9977224253278698e-05,17,biological_process,response to blue light,False
GO:0009532,0.780905310690414,6473.73979085446,0.34185098379888296,1.1427745956095303e-30,139,cellular_component,,False
GO:0009570,0.780782524591257,6479.184934066442,0.3446671265052111,5.527238168936379e-30,137,cellular_component,chloroplast stroma,False
GO:0016116,0.7806989871153335,6176.874896414981,0.2423296737230939,3.1734916180747427e-08,31,biological_process,carotenoid metabolic process,False
GO:0009206,0.7804991457950553,6361.526618842091,0.29949276544821585,2.531168798533097e-08,32,biological_process,,False
GO:0033013,0.7802639985975741,6673.802990097428,0.39795357754263594,5.557353681694467e-14,57,biological_process,,False
GO:0009526,0.779852997715726,6461.284750576184,0.3268308812197003,1.3795506651961274e-62,297,cellular_component,,False
GO:0006778,0.7796157757117954,6630.857452824502,0.38313061502704154,3.3318412662308746e-12,52,biological_process,,False
GO:0019319,0.7792955335355858,6297.200546105301,0.2782551972546016,1.1695048883031026e-06,23,biological_process,,False
GO:0001510,0.7790354875545714,7383.420029962766,0.6772474344993429,4.451791864647777e-15,65,biological_process,RNA methylation,False
GO:0046364,0.7784523867059753,6373.685407567742,0.3020320986828164,5.321190352152629e-07,26,biological_process,monosaccharide biosynthetic process,False
GO:0009145,0.7784433376796301,6361.526618842091,0.29949276544821585,2.3517488382890495e-08,32,biological_process,,False
GO:0006112,0.7778548480048588,6609.601396025721,0.39127403987176435,5.179737928679471e-06,21,biological_process,,False
GO:0006515,0.777752808988764,6131.6339627046145,0.22877274374773468,1.9636449739897624e-06,25,biological_process,protein quality control for misfolded or incompletely synthesized proteins,False
GO:0042274,0.7776128283092136,6987.504659473473,0.5085778644216234,1.1248227357060698e-24,118,biological_process,ribosomal small subunit biogenesis,False
GO:0009909,0.7774092313634609,6104.033826182058,0.23593810351487063,0.0005301478488223912,12,biological_process,regulation of flower development,False
GO:1902223,0.7773353273787963,7150.006772851653,0.5762472778722443,2.7216183525905253e-05,17,biological_process,,False
GO:0005682,0.7772660326665402,6599.96999284673,0.3257789054005074,1.0266516461339678e-06,25,cellular_component,U5 snRNP,False
GO:0006952,0.7766177319449662,6861.440859319229,0.45528451076858745,1.6240913625593115e-44,213,biological_process,defense response,False
GO:0016607,0.7762646760400059,7518.676017025063,0.7185922861020702,1.205391880336985e-05,22,cellular_component,nuclear speck,False
GO:0071215,0.7761142553639114,6650.369685145993,0.36422439008083973,0.0007704375836193035,13,biological_process,,False
GO:0000054,0.7758675630468644,7388.5336790183,0.6636765539142695,4.7971440120172974e-06,22,biological_process,ribosomal subunit export from nucleus,False
GO:0007623,0.7758538107164621,6315.304291132062,0.3130327638963732,1.8082570749399e-06,23,biological_process,circadian rhythm,False
GO:0009079,0.772637068153835,6674.271462719784,0.4191185073346296,0.00039150675669254105,13,biological_process,,False
GO:0006189,0.7720380372922747,7145.231693992129,0.5722822375364748,0.00020395726990246239,14,biological_process,'de novo' IMP biosynthetic process,False
GO:0042168,0.770795099649055,6945.945506794124,0.5004663503332367,0.0001503170073231205,16,biological_process,,False
GO:0071483,0.7707925931290891,6081.592399886131,0.23109793805817563,0.0005226936065484114,13,biological_process,,False
GO:0000176,0.769641922522566,7541.787626354584,0.7445915680570365,1.514599225759464e-05,21,cellular_component,nuclear exosome (RNase complex),False
GO:0005852,0.7694868820059163,7051.382714601215,0.5235548421134223,5.330649480691404e-07,29,cellular_component,eukaryotic translation initiation factor 3 complex,False
GO:0000972,0.7688479129157094,7133.026600426826,0.5429316446265599,0.002471956133441653,14,biological_process,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,False
GO:0009073,0.767632468709961,7170.72689071346,0.5893957793918841,6.015320478603157e-09,38,biological_process,aromatic amino acid biosynthetic process,False
GO:0031647,0.7671103974584758,6234.7544056571705,0.27638385303359925,3.383543554535193e-07,30,biological_process,regulation of protein stability,False
GO:0009668,0.7664892314881439,6401.192460093369,0.3246820140071361,2.2710193541710313e-06,29,biological_process,plastid membrane organization,False
GO:0051707,0.7662751731855604,6807.944387375595,0.43118364052430697,8.513519022092567e-24,119,biological_process,,False
GO:0071035,0.765956881774945,7453.470894190814,0.7153617730136888,0.0004881741272850704,13,biological_process,nuclear polyadenylation-dependent rRNA catabolic process,False
GO:0071038,0.765956881774945,7453.470894190814,0.7153617730136888,0.0004881741272850704,13,biological_process,TRAMP-dependent tRNA surveillance pathway,False
GO:0033750,0.7659497517991504,7388.5336790183,0.6636765539142695,2.1880354360348675e-05,22,biological_process,,False
GO:0009607,0.7658728944070109,6807.944387375595,0.43118364052430697,6.653446100897388e-24,119,biological_process,,False
GO:0046488,0.765566293548527,7004.579886372219,0.5337345902828137,1.2046531515600583e-07,30,biological_process,,False
GO:0016272,0.7653645527939313,6438.6803999670665,0.274782185799135,0.00028758730386730443,14,cellular_component,prefoldin complex,False
GO:0007032,0.7647307311656649,6959.6162310385,0.5276071600208033,0.0032850298977349854,11,biological_process,endosome organization,False
GO:0042440,0.7635952984032862,6383.257006178772,0.3051714396466078,6.7423390424179604e-15,73,biological_process,,False
GO:0006783,0.7629523671567563,7100.6949873491085,0.5613874790379462,0.000861923307651506,13,biological_process,heme biosynthetic process,False
GO:0006094,0.7629479493471666,6297.200546105301,0.2782551972546016,2.045188215037802e-06,23,biological_process,gluconeogenesis,False
GO:0120252,0.7617688651586957,6078.924923904009,0.1967984934086629,0.0010485425444133937,14,biological_process,,False
GO:0043101,0.7614116832846461,7426.347559097859,0.6852098433904764,0.00235456485188543,13,biological_process,,False
GO:0043207,0.7596959208234807,6807.944387375595,0.43118364052430697,4.490187188344769e-23,119,biological_process,,False
GO:0044419,0.7596959208234805,6807.944387375595,0.43118364052430697,4.490187188344769e-23,119,biological_process,,False
GO:0016556,0.7592269194298916,7042.675681712878,0.5524059441826749,5.009187416198274e-06,25,biological_process,,False
GO:0031968,0.7589172291229013,6442.341611144596,0.3216960981367369,2.6604837716425677e-47,261,cellular_component,,False
GO:1901991,0.7588034223422963,7231.321569891178,0.6152033224137076,4.9146630553460066e-05,19,biological_process,,False
GO:0016482,0.7580003615878543,7298.039356765439,0.6511535113174696,6.767347237516335e-08,36,biological_process,,False
GO:0048831,0.7577624082657396,6104.033826182058,0.23593810351487063,0.0008352654823232917,12,biological_process,,False
GO:0045116,0.7577067941474721,7353.399933368383,0.6587767223360445,0.0005204271506378704,14,biological_process,protein neddylation,False
GO:0030422,0.7573777616805506,7429.953843647464,0.7041844742243148,0.0002778787631464863,15,biological_process,siRNA processing,False
GO:0006623,0.7571408442604094,6946.754655982358,0.47708333333333336,3.2845496526994496e-05,20,biological_process,protein targeting to vacuole,False
GO:0018195,0.7567775915233542,7559.781937212945,0.7503932037830342,0.003296900793449328,14,biological_process,,False
GO:0018216,0.7567775915233542,7559.781937212945,0.7503932037830342,0.003296900793449328,14,biological_process,peptidyl-arginine methylation,False
GO:0046148,0.7567648292951774,6386.0810304277475,0.3073817542815144,1.1963017218652016e-12,63,biological_process,pigment biosynthetic process,False
GO:0009902,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390218,16,biological_process,,False
GO:0009904,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390228,16,biological_process,chloroplast accumulation movement,False
GO:0009903,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390228,16,biological_process,chloroplast avoidance movement,False
GO:0051644,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390228,16,biological_process,,False
GO:0051667,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390228,16,biological_process,,False
GO:0019750,0.7562131749251425,6683.79449464155,0.3928163937988989,0.0005018756447390218,16,biological_process,,False
GO:0010015,0.7559635020638714,6968.7997084132085,0.4965602143529582,0.001961449338679991,11,biological_process,,False
GO:0008037,0.755464987415977,6991.368976757286,0.527540808407915,1.7387214917003714e-06,27,biological_process,,False
GO:0048544,0.755464987415977,6991.368976757286,0.527540808407915,1.7387214917003625e-06,27,biological_process,recognition of pollen,False
GO:0042743,0.7547958920556642,6147.466336857964,0.2497221955789912,3.025603642670142e-07,31,biological_process,,False
GO:0042744,0.7547958920556642,6147.466336857964,0.2497221955789912,3.025603642670142e-07,31,biological_process,hydrogen peroxide catabolic process,False
GO:0016180,0.7545658506951636,7401.4789290703875,0.6842683869720692,9.237254795758555e-06,24,biological_process,snRNA processing,False
GO:0050832,0.7540254943172849,6643.941510117037,0.3571996468667868,4.332743693585656e-09,43,biological_process,defense response to fungus,False
GO:0009620,0.7538006544357709,6643.941510117037,0.3571996468667868,5.53037283333752e-09,43,biological_process,,False
GO:0022900,0.7537739380569978,6330.427823361622,0.2888287583050159,9.291112276202338e-20,103,biological_process,electron transport chain,False
GO:0005905,0.7536595448822744,6995.239858609087,0.5134228928153883,2.3258026185500383e-05,23,cellular_component,clathrin-coated pit,False
GO:0030865,0.7532819866539616,7111.895884324227,0.5725136453654059,0.0003664467657693614,18,biological_process,cortical cytoskeleton organization,False
GO:0042026,0.753281150313296,6164.895835092994,0.2791264077818029,2.9255297117432242e-08,39,biological_process,protein refolding,False
GO:0030261,0.7523274827172247,5964.244731413368,0.20492701390901188,0.00028997021206858125,16,biological_process,chromosome condensation,False
GO:0140168,0.7522441517440068,7558.496853996195,0.7371248912728326,1.2052532271743404e-05,24,cellular_component,,False
GO:0019867,0.7518842784428292,6465.458632450877,0.3300591816294165,3.847301267727524e-46,269,cellular_component,outer membrane,False
GO:0010027,0.7514275092031926,6487.5989882681215,0.3470332508975299,4.993821257326315e-06,27,biological_process,thylakoid membrane organization,False
GO:0005977,0.7506952232946871,6609.601396025721,0.39127403987176435,5.017116885694977e-05,21,biological_process,glycogen metabolic process,False
GO:0043484,0.749224381559158,7426.260146265731,0.6931322347866324,5.460023458081428e-11,57,biological_process,regulation of RNA splicing,False
GO:0009152,0.749217916790073,6680.988655444009,0.4082285050026986,6.392355338652864e-11,56,biological_process,,False
GO:0043144,0.748339440108749,7507.144699915532,0.7369181600090164,0.00014479426536319993,18,biological_process,,False
GO:0009451,0.7473531573300137,7278.759974836205,0.6385978737496556,2.905661291772704e-31,182,biological_process,RNA modification,False
GO:0030688,0.7472437569434381,7531.99421187932,0.7508774895747798,0.0001745795843845442,18,cellular_component,"preribosome, small subunit precursor",False
GO:0035459,0.7470400492999364,7368.19131762878,0.6701123735022041,0.003685495068486295,14,biological_process,,False
GO:0090110,0.7470400492999364,7368.19131762878,0.6701123735022041,0.003685495068486295,14,biological_process,COPII-coated vesicle cargo loading,False
GO:0005730,0.7464178194900178,7208.748575495971,0.6084822338520676,1.6529688634997843e-44,269,cellular_component,nucleolus,False
GO:0032012,0.7460432423856773,6885.9613365524965,0.43741468931589883,0.005951688827974428,13,biological_process,regulation of ARF protein signal transduction,False
GO:0006120,0.7455436461954422,6628.265389851654,0.3362362398609502,0.0016205803663812688,12,biological_process,"mitochondrial electron transport, NADH to ubiquinone",False
GO:0032806,0.7453323186199898,7572.672866827434,0.733338375387214,1.8275348354042922e-05,23,cellular_component,,False
GO:0019773,0.7452720003865014,6701.106421325843,0.35894595536598584,6.371938964476722e-05,21,cellular_component,"proteasome core complex, alpha-subunit complex",False
GO:0006418,0.7452668864171145,7093.235695351573,0.5454992312259881,9.407159583818302e-14,74,biological_process,,False
GO:0009657,0.7451601101399841,6645.583899911645,0.3906852643063366,1.6647084725674956e-20,118,biological_process,plastid organization,False
GO:0032259,0.7449655209408661,7291.711306348854,0.6436590898275779,5.104937864157777e-20,115,biological_process,methylation,False
GO:0101031,0.7446016679260646,6794.230509431788,0.4045359031954206,0.0001070148506720554,19,cellular_component,protein folding chaperone complex,False
