GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0022627,0.9234751513634518,6898.15065730389,0.3670523333578571,1.2669605849547425e-56,118,cellular_component,cytosolic small ribosomal subunit,False
GO:0010158,0.9118369428750784,7329.281796157657,0.5786594761171032,5.302184605479263e-06,11,biological_process,abaxial cell fate specification,False
GO:0016554,0.9102942561205273,6775.635426228062,0.348959938366718,1.1616437511102397e-06,11,biological_process,cytidine to uridine editing,False
GO:0000028,0.9065862628508543,7002.144838334732,0.4192469441496679,2.1233084277406792e-17,36,biological_process,ribosomal small subunit assembly,False
GO:0000463,0.9030183757964285,7496.6978353284785,0.6451222714922071,9.7107319100659e-14,28,biological_process,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",False
GO:0005840,0.9027024819495897,6820.976248288188,0.35395978264862754,1.5200198073072387e-184,436,cellular_component,ribosome,False
GO:0015995,0.9017326518916288,6205.672017701481,0.19352787394898607,2.8374790247772482e-09,18,biological_process,chlorophyll biosynthetic process,False
GO:0000027,0.8996051130025807,7224.136823123336,0.520860986397813,3.118258633482675e-16,34,biological_process,ribosomal large subunit assembly,False
GO:0000470,0.8987200697110528,7312.961575551844,0.5662773189761372,4.9508294862781375e-14,31,biological_process,maturation of LSU-rRNA,False
GO:0009651,0.8986948335770325,6162.0849004114125,0.15280577025306047,1.3797761278529e-16,37,biological_process,response to salt stress,False
GO:0005854,0.8966585838610698,7196.173500941029,0.5229418273418556,1.1751848361164673e-06,12,cellular_component,nascent polypeptide-associated complex,False
GO:0000302,0.8953286484450409,5948.956686622308,0.08861854650752171,1.3384803210376354e-05,12,biological_process,response to reactive oxygen species,False
GO:0005832,0.8943586936045964,7211.040412570451,0.5132429123104455,3.4650313972429114e-07,15,cellular_component,chaperonin-containing T-complex,False
GO:0045910,0.8935276757401652,6308.905637222999,0.2114392012809645,5.079571613739182e-07,15,biological_process,negative regulation of DNA recombination,False
GO:0042273,0.8886957400576079,7223.72997525313,0.5263648154698739,4.828111819089749e-16,36,biological_process,ribosomal large subunit biogenesis,False
GO:0006412,0.8883496331167388,6811.696147408211,0.3560090100734616,2.957956961018376e-159,402,biological_process,translation,False
GO:0009408,0.8881657144997801,6192.059288712075,0.16268868258805186,1.8622899445466531e-25,60,biological_process,response to heat,False
GO:0009535,0.8858729886076926,6110.3104811170815,0.16089864635263654,1.7592424635218072e-66,166,cellular_component,chloroplast thylakoid membrane,False
GO:0016117,0.8844349437417064,6008.109351734441,0.12069818387393116,2.3991709581705466e-08,20,biological_process,carotenoid biosynthetic process,False
GO:0009579,0.8827404506177824,5760.111128976274,0.0832056469608164,3.568121718752567e-09,19,cellular_component,thylakoid,False
GO:0018216,0.8775278385950044,7435.308234044448,0.6435365021070226,2.955690877203404e-06,12,biological_process,peptidyl-arginine methylation,False
GO:0009368,0.8759041697786928,6097.049625495755,0.12707694353705876,4.029389494094466e-08,17,cellular_component,endopeptidase Clp complex,False
GO:0032040,0.8757881723312947,7534.894156842699,0.6734592398365341,2.542414976277299e-24,60,cellular_component,small-subunit processome,False
GO:0098542,0.8755121064082543,7053.356396552018,0.44929588303193535,7.158785368549077e-19,46,biological_process,defense response to other organism,False
GO:0080156,0.8746173048843672,7204.672205452537,0.5404957235119567,4.680892322083334e-08,17,biological_process,mitochondrial mRNA modification,False
GO:0006414,0.8742475335345614,6787.239234492055,0.34915786811387317,6.42183870971284e-14,33,biological_process,translational elongation,False
GO:0006611,0.8740328011679382,7512.897948489117,0.6829189036450974,3.199606029748977e-06,15,biological_process,protein export from nucleus,False
GO:0034599,0.868298347691912,6241.770314613149,0.18486334808596067,9.805485181416788e-13,31,biological_process,cellular response to oxidative stress,False
GO:0002181,0.8669422620088255,6951.299247071209,0.3901783814454926,2.3740148980561992e-27,72,biological_process,cytoplasmic translation,False
GO:0090110,0.866830419860723,7617.621496163483,0.7208649935922663,1.523734720471652e-06,14,biological_process,COPII-coated vesicle cargo loading,False
GO:0000786,0.8663791574830991,6241.48214647709,0.1720293343326031,1.0245035869207622e-22,59,cellular_component,nucleosome,False
GO:0015935,0.8658850425840888,6594.992098676279,0.29131932179441894,2.2796037574154986e-07,16,cellular_component,small ribosomal subunit,False
GO:0006121,0.8653236817325801,7203.137970472639,0.5074216743708269,1.0404260348680064e-05,11,biological_process,"mitochondrial electron transport, succinate to ubiquinone",False
GO:1901259,0.8618854528456451,6428.517805168305,0.23308350420702822,2.384617426010377e-11,28,biological_process,chloroplast rRNA processing,False
GO:0018107,0.8568931204220541,7355.578239725928,0.579264702418804,1.1207496515562587e-07,18,biological_process,peptidyl-threonine phosphorylation,False
GO:0022900,0.8544883268177036,6133.5730271007815,0.17885195621275216,8.785510784728668e-07,17,biological_process,electron transport chain,False
GO:0018026,0.8510193751912799,6865.51201560433,0.3904112813993455,3.564096068644214e-05,12,biological_process,peptidyl-lysine monomethylation,False
GO:0000054,0.8509710451977401,7435.8699499230715,0.6286594761171033,2.654192535009939e-05,11,biological_process,ribosomal subunit export from nucleus,False
GO:0000162,0.8507724223163842,6895.365652575522,0.40238828967642526,0.0015193647637914464,11,biological_process,L-tryptophan biosynthetic process,False
GO:0030687,0.8481899975711857,7627.4788189450965,0.7055961126066523,1.634268009847044e-11,31,cellular_component,"preribosome, large subunit precursor",False
GO:0030388,0.8477406128953394,5809.364852230766,0.12200251020289421,2.920704573900656e-07,17,biological_process,"fructose 1,6-bisphosphate metabolic process",False
GO:0045454,0.8472416870779785,6337.550862485596,0.2120972114183344,2.550952737056775e-11,30,biological_process,cell redox homeostasis,False
GO:0010498,0.8455066461921102,6807.66639338847,0.3206805172779309,7.163099783594508e-08,20,biological_process,proteasomal protein catabolic process,False
GO:0002098,0.8449956842435654,7060.109905052811,0.44330380071905495,0.00024243609687460023,11,biological_process,tRNA wobble uridine modification,False
GO:0005839,0.8441838631058408,6852.868174854577,0.3434312962647038,1.761563539606446e-12,34,cellular_component,proteasome core complex,False
GO:0009416,0.8426299683887232,6059.438152200548,0.1777227528200291,1.81553063751278e-12,36,biological_process,response to light stimulus,False
GO:0030490,0.8424170228283012,7160.1019268984355,0.5066709066497067,2.389370817829205e-07,20,biological_process,maturation of SSU-rRNA,False
GO:0048471,0.8421421845574387,6337.81616028675,0.20096944016435542,6.03667832301629e-05,11,cellular_component,perinuclear region of cytoplasm,False
GO:0005978,0.8411885647919265,6320.893762956896,0.2105139251830402,2.2219017769272902e-05,12,biological_process,glycogen biosynthetic process,False
GO:0005687,0.8398653103513233,6742.63875674579,0.2969529999058115,2.572268133613433e-06,15,cellular_component,U4 snRNP,False
GO:0072657,0.8374902847452838,7370.693122273453,0.6003988161127991,1.0908076720492655e-05,18,biological_process,protein localization to membrane,False
GO:0048544,0.8374366678449393,7402.654166289126,0.6147891345134188,7.059185905548404e-09,26,biological_process,recognition of pollen,False
GO:0005885,0.8370353367704876,7705.505068220412,0.7705287567389411,3.0197301472453808e-05,12,cellular_component,Arp2/3 protein complex,False
GO:0000502,0.8365343410797955,7091.9939847132355,0.4625626898354171,7.928430284408089e-06,14,cellular_component,proteasome complex,False
GO:0009903,0.8325612689441725,6702.242265604395,0.35292299540798305,4.396130050612541e-06,16,biological_process,chloroplast avoidance movement,False
GO:0009904,0.8325612689441725,6702.242265604395,0.35292299540798305,4.396130050612541e-06,16,biological_process,chloroplast accumulation movement,False
GO:0030488,0.8311340547558655,7160.3792834110645,0.4939507449932215,7.228204016638746e-08,22,biological_process,tRNA methylation,False
GO:0034605,0.8292716325070888,6419.232941008669,0.23254661697700754,2.345743765903393e-13,43,biological_process,cellular response to heat,False
GO:0042742,0.8287093865245363,7234.657930814159,0.535940614679718,3.889201442245223e-07,19,biological_process,defense response to bacterium,False
GO:0031047,0.8281399345528168,7688.171401219198,0.7351037031805449,0.0001366006992215028,12,biological_process,regulatory ncRNA-mediated gene silencing,False
GO:0035194,0.8280175153612545,7848.964965721727,0.821891847352685,5.7607056680736127e-05,12,biological_process,regulatory ncRNA-mediated post-transcriptional gene silencing,False
GO:0015986,0.8278322132194376,6282.493898741234,0.21217756091755677,4.995489866883119e-07,19,biological_process,proton motive force-driven ATP synthesis,False
GO:0034314,0.8277326553193493,7705.505068220412,0.7705287567389411,8.957317985687187e-05,12,biological_process,Arp2/3 complex-mediated actin nucleation,False
GO:0006893,0.8273484955502189,7456.966374322394,0.6330044443478545,4.770130826403616e-05,13,biological_process,Golgi to plasma membrane transport,False
GO:0042147,0.8263993527942329,7640.58777146328,0.7364967116894137,3.83290545172344e-10,30,biological_process,"retrograde transport, endosome to Golgi",False
GO:0006364,0.8263849900606685,7320.11982023431,0.5803821764978555,3.8311005535970997e-19,63,biological_process,rRNA processing,False
GO:0045037,0.8253779316191014,6540.47198436862,0.2412451728360177,5.568312562711021e-06,15,biological_process,protein import into chloroplast stroma,False
GO:0030686,0.8250063397808344,7358.0172192501905,0.5839417503181111,9.039019502269195e-09,25,cellular_component,90S preribosome,False
GO:0070475,0.8231539699360257,7251.328231053714,0.543006004945249,3.2456770402136406e-06,16,biological_process,rRNA base methylation,False
GO:0034440,0.8231198802375066,7037.596185630546,0.515882197103497,1.3303412426942337e-05,16,biological_process,lipid oxidation,False
GO:0042026,0.8220889549328553,6457.366352978694,0.2613200084187913,3.0529525283213237e-12,39,biological_process,protein refolding,False
GO:0007010,0.8217094983471919,7584.257098415544,0.7033001201328528,3.1900569465811537e-07,20,biological_process,cytoskeleton organization,False
GO:0005688,0.8214470740609915,6696.725188504277,0.2986577181208054,6.274923315801461e-06,16,cellular_component,U6 snRNP,False
GO:0097526,0.8170183103612967,6795.323740072063,0.32657806947960927,9.823315677869347e-05,13,cellular_component,spliceosomal tri-snRNP complex,False
GO:0006120,0.8163005861995903,6886.310301833437,0.35857640605504154,0.00035046533228910037,12,biological_process,"mitochondrial electron transport, NADH to ubiquinone",False
GO:0045332,0.8157514031162917,7703.086613472835,0.7500529848110209,1.853708601801497e-05,16,biological_process,phospholipid translocation,False
GO:0000815,0.8146489802647073,7150.170812692099,0.4962056039032824,2.291996503805927e-05,17,cellular_component,ESCRT III complex,False
GO:0030126,0.8145661035319621,7547.875987484115,0.6869772154284771,1.4907101913494097e-07,24,cellular_component,COPI vesicle coat,False
GO:0034715,0.8129233280748432,6796.117553807994,0.3227378681924136,2.646414872733026e-05,14,cellular_component,pICln-Sm protein complex,False
GO:0009395,0.8119261614139749,7230.176873752036,0.5341928647121159,0.00010112366018957745,16,biological_process,phospholipid catabolic process,False
GO:0018401,0.8118264001695036,7620.947502474165,0.7247745838924595,0.000119093148648308,12,biological_process,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,False
GO:0005787,0.8095825486503453,7133.730952169915,0.48258217770929634,0.0002323343394330691,11,cellular_component,signal peptidase complex,False
GO:0000462,0.8094457658846238,7335.492593074404,0.572659401316255,4.566398677155096e-12,40,biological_process,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",False
GO:0016272,0.8084449220812857,6785.375890912708,0.3287571014843742,4.483655945905015e-05,14,cellular_component,prefoldin complex,False
GO:0007623,0.8071524441932749,6190.704357633807,0.1641235753979467,1.6680688238151507e-05,15,biological_process,circadian rhythm,False
GO:0010411,0.8041733257517896,7728.684827058499,0.7650360740165021,3.6422576599752167e-06,18,biological_process,xyloglucan metabolic process,False
GO:0001682,0.804062696170747,7359.8267869116125,0.5959938366718028,0.0001554912114973042,11,biological_process,tRNA 5'-leader removal,False
GO:0005770,0.803978400948098,7642.615610407952,0.7254311345220436,5.885541927361042e-05,14,cellular_component,late endosome,False
GO:0032012,0.803319209039548,7551.298336939611,0.6875770416024654,0.000370361877607864,11,biological_process,regulation of ARF protein signal transduction,False
GO:0007035,0.8030756070380312,7225.618697010097,0.5477088245840894,0.0001146627323973362,13,biological_process,vacuolar acidification,False
GO:0006857,0.8024784772666128,7084.252716008484,0.498324345146379,0.00493410617948814,11,biological_process,oligopeptide transport,False
GO:0009534,0.8017130689859249,6531.035833180875,0.2639762822327215,1.3105138995459835e-10,39,cellular_component,chloroplast thylakoid,False
GO:0006094,0.8013990500027969,6315.176611806811,0.24169453734671129,1.0916002700079839e-07,26,biological_process,gluconeogenesis,False
GO:0000127,0.8004790489642185,7266.3479033306885,0.5517013353877761,0.0006192887524136485,11,cellular_component,transcription factor TFIIIC complex,False
GO:0006402,0.7978515968906699,7883.169341309605,0.8075358973755073,8.993860274794865e-06,18,biological_process,mRNA catabolic process,False
GO:0019773,0.7963188064389478,6955.142337235533,0.38627629143530207,1.6560692909168423e-06,21,cellular_component,"proteasome core complex, alpha-subunit complex",False
GO:0006900,0.7941327712224342,7191.401288017799,0.5189712428460397,0.00010732623071429644,18,biological_process,vesicle budding from membrane,False
GO:0000145,0.7937189699597788,7322.464769643117,0.5737048558739736,1.3839060539134395e-07,27,cellular_component,exocyst,False
GO:0006952,0.7932277689224602,7339.304350658726,0.59267074124085,1.54040529698626e-24,100,biological_process,defense response,False
GO:0010027,0.7932063851181499,6384.014563313552,0.22420447880006705,6.607099569362613e-08,27,biological_process,thylakoid membrane organization,False
GO:0016593,0.792327369742624,7112.018558622198,0.49426040061633286,0.0005634030906940327,11,cellular_component,Cdc73/Paf1 complex,False
GO:0006000,0.7912943203944476,6315.183155287282,0.237381363244176,5.265142987394996e-06,19,biological_process,fructose metabolic process,False
GO:0005856,0.7902861179795125,7392.313550193045,0.6254459554927587,3.464983817158672e-05,16,cellular_component,cytoskeleton,False
GO:0005771,0.7902160428395323,7289.345579654904,0.5531587873648506,3.5319096340221755e-05,20,cellular_component,multivesicular body,False
GO:0034098,0.7877728332273787,7268.525120360221,0.5200304745759291,0.0015864031412011594,14,cellular_component,VCP-NPL4-UFD1 AAA ATPase complex,False
GO:0005730,0.7872976138380721,7352.430514772059,0.5927891851681909,3.836734664552182e-46,206,cellular_component,nucleolus,False
GO:0009451,0.7871566041882514,7126.184027069248,0.4884666101535274,0.0003948491048839444,15,biological_process,RNA modification,False
GO:0005736,0.7869805667374229,7021.035252346704,0.46478223992329537,9.94611414950162e-07,23,cellular_component,RNA polymerase I complex,False
GO:0030688,0.7847943302488757,7447.198722168138,0.6395120031483669,0.0001274798135651227,14,cellular_component,"preribosome, small subunit precursor",False
GO:0045324,0.7845737666313436,7285.802343293777,0.5641822677499116,6.243732937378172e-05,16,biological_process,late endosome to vacuole transport,False
GO:0009691,0.7841694721064734,6349.022517918875,0.1943875509099042,0.0006476544935578393,12,biological_process,cytokinin biosynthetic process,False
GO:0050832,0.7830510140687789,7145.282041262957,0.48798654574010225,9.701208034906834e-11,42,biological_process,defense response to fungus,False
GO:0006623,0.7829265256130716,7302.035124847563,0.5579125881407873,9.456877218927683e-06,19,biological_process,protein targeting to vacuole,False
GO:0009507,0.7822081005321978,6496.342333391545,0.2751067156121788,9.575515730564968e-89,421,cellular_component,chloroplast,False
GO:0045047,0.7817655367231638,7132.447279763323,0.4824216743708269,0.0004953192659437025,11,biological_process,protein targeting to ER,False
GO:0071051,0.7817438456890397,7484.077412080311,0.6531887845186807,0.00051491119230501,12,biological_process,poly(A)-dependent snoRNA 3'-end processing,False
GO:0006574,0.7792627903327055,7598.497648478655,0.6985939907550077,0.0007267970757666993,11,biological_process,L-valine catabolic process,False
GO:0006887,0.7791685327927459,7371.055120361431,0.5985456002640077,6.291981594628374e-08,30,biological_process,exocytosis,False
GO:0009536,0.779153424206041,6319.2221374027895,0.23369705958518727,0.00029806533359509537,12,cellular_component,plastid,False
GO:0009658,0.7789354473386184,6768.023705917637,0.35323059601253654,8.561989729463456e-11,43,biological_process,chloroplast organization,False
GO:0005764,0.7781458980879722,6972.23789067975,0.4318969577093341,6.949452406379755e-05,15,cellular_component,lysosome,False
GO:0006515,0.7774492873637509,6282.996338253772,0.19453697158207267,1.4711899829152793e-06,25,biological_process,protein quality control for misfolded or incompletely synthesized proteins,False
GO:0030125,0.7771373860086955,7745.847179472209,0.785492301172482,0.0004176753364483503,13,cellular_component,clathrin vesicle coat,False
GO:0050821,0.7770279943095889,6606.158487437241,0.2972428120121449,1.3542103061894364e-06,23,biological_process,protein stabilization,False
GO:0007005,0.7764201980229116,7331.960712991769,0.595251218995124,6.281551248647223e-06,20,biological_process,mitochondrion organization,False
GO:0006559,0.7760122410546139,7516.904777133372,0.6814329738058552,0.0009204500449997415,11,biological_process,L-phenylalanine catabolic process,False
GO:0017196,0.7750500270734749,7445.083827364947,0.6441368269887233,0.0015982890709375032,12,biological_process,N-terminal peptidyl-methionine acetylation,False
GO:0031969,0.7747561877858488,6466.9137656047105,0.2409989727786338,0.0026639887737653863,11,cellular_component,chloroplast membrane,False
GO:0015934,0.7725772912743252,6333.240274985448,0.2687724704673857,0.00027318111640601227,11,cellular_component,large ribosomal subunit,False
GO:0017119,0.7725459268152962,7638.863198893261,0.7348977093485886,0.0005742827977303457,12,cellular_component,COG complex,False
GO:0009640,0.7710978415345598,6683.588075012973,0.3626351494594021,1.140324547437107e-05,20,biological_process,photomorphogenesis,False
GO:0008104,0.7696953101076485,7153.246324452912,0.49583774998233343,1.846547322810769e-05,20,biological_process,intracellular protein localization,False
GO:0009570,0.7695764821574027,6518.7707140173525,0.285200355944282,9.449363917145838e-24,114,cellular_component,chloroplast stroma,False
GO:0070534,0.7673618469073015,6834.548424164191,0.36296531751077205,0.000905274247708979,14,biological_process,protein K63-linked ubiquitination,False
GO:1990961,0.7668718319110462,7255.805597472345,0.5483917818758488,0.00021412509600817422,18,biological_process,xenobiotic detoxification by transmembrane export across the plasma membrane,False
GO:0046856,0.7668647566515467,7267.364175600238,0.5606039176861608,4.2868168000797794e-07,30,biological_process,phosphatidylinositol dephosphorylation,False
GO:2000031,0.7665231847873878,7189.379813809765,0.5413629466543691,5.001578133526042e-05,19,biological_process,regulation of salicylic acid mediated signaling pathway,False
GO:0006996,0.7661336795395278,6104.960604341324,0.19807230486704988,0.0008600417917550557,13,biological_process,organelle organization,False
GO:0042274,0.7659477378176595,7113.47415606142,0.4747795912919915,1.21704196561591e-05,18,biological_process,ribosomal small subunit biogenesis,False
GO:0005876,0.7656577429304702,7564.495212890969,0.6874741420195967,0.0013510943163939262,14,cellular_component,spindle microtubule,False
GO:0006310,0.7650698367859384,7331.736839297915,0.5658320493066256,0.0033508712269480806,11,biological_process,DNA recombination,False
GO:0071586,0.7640623528303664,6573.7310359440025,0.309965150230762,0.0001985394389794321,15,biological_process,CAAX-box protein processing,False
GO:0000226,0.7636238237894172,7428.462430802608,0.6284463236855141,2.6451896457400727e-08,40,biological_process,microtubule cytoskeleton organization,False
GO:0019941,0.7632914319482538,7002.939937964265,0.41997770398109546,1.4532763107813001e-05,18,biological_process,modification-dependent protein catabolic process,False
GO:0007019,0.7628653938209697,7540.462758817895,0.6829696070814794,0.0006904139894696017,12,biological_process,microtubule depolymerization,False
GO:0006075,0.7621200804753158,7631.466055571163,0.7334530251269648,0.0001959309993975242,17,biological_process,(1->3)-beta-D-glucan biosynthetic process,False
GO:0000148,0.7621200804753158,7631.466055571163,0.7334530251269648,0.0001959309993975242,17,cellular_component,"1,3-beta-D-glucan synthase complex",False
GO:0009785,0.7609415956428247,6282.889373052307,0.21769698023406175,0.0008331719192429437,13,biological_process,blue light signaling pathway,False
GO:0031204,0.760109463276836,7280.064765663648,0.5516949152542373,0.001566644625705353,11,biological_process,"post-translational protein targeting to membrane, translocation",False
GO:0016459,0.7597088712970818,7071.456450861794,0.4986785657213802,1.5577295227699797e-05,23,cellular_component,myosin complex,False
GO:0009742,0.758130081300813,7615.339240893488,0.7180955488484652,5.724301490496678e-06,26,biological_process,brassinosteroid mediated signaling pathway,False
GO:0045892,0.756998468834713,7027.426118456936,0.4449626771446753,1.0344008290263297e-06,28,biological_process,negative regulation of DNA-templated transcription,False
GO:0006301,0.7566571040686444,6787.785731170433,0.34742919697718766,0.0024837079059016453,12,biological_process,DNA damage tolerance,False
GO:0005689,0.7565129564193168,6929.670486882544,0.39089348813730435,2.673544174987306e-05,21,cellular_component,U12-type spliceosomal complex,False
GO:0005762,0.7560158674050509,6955.274930612417,0.4255105092856949,3.390696006811752e-06,26,cellular_component,mitochondrial large ribosomal subunit,False
GO:0030117,0.7558915717354476,7464.102532890815,0.6528248061218589,1.8547379066953598e-05,22,cellular_component,membrane coat,False
GO:0030422,0.7558306646573106,7774.490627156399,0.7803616840915513,0.000176090730082469,15,biological_process,siRNA processing,False
GO:0005811,0.7554655284913796,7295.653407082302,0.5666108859356493,0.002313919525296642,13,cellular_component,lipid droplet,False
GO:0009306,0.754772925352743,7492.8153358189975,0.6680976609426895,4.848366970235402e-05,20,biological_process,protein secretion,False
GO:0006400,0.7544997645951036,6942.937610105273,0.41538263995891117,0.0022720261821675947,11,biological_process,tRNA modification,False
GO:0072583,0.7538563471090525,7523.0815532108445,0.6947251396845604,1.0406200274016366e-07,32,biological_process,clathrin-dependent endocytosis,False
GO:0010020,0.7534080349562853,6779.14285506761,0.34777986241400877,6.5331562943019355e-06,26,biological_process,chloroplast fission,False
GO:0046540,0.7531644659407867,6863.498896902609,0.3635320111162895,1.0355441524280697e-08,41,cellular_component,U4/U6 x U5 tri-snRNP complex,False
GO:0090630,0.7531112001109882,7556.811791144954,0.6975372496610747,1.7111585213993607e-05,22,biological_process,activation of GTPase activity,False
GO:0006207,0.7530090560393591,7735.436888752957,0.7762490035217308,0.0009286153576352842,14,biological_process,'de novo' pyrimidine nucleobase biosynthetic process,False
GO:0005682,0.752655459743034,6777.426699389127,0.3193322761859104,2.1059461404846008e-05,23,cellular_component,U5 snRNP,False
GO:0006891,0.7524422825860637,7546.58010541644,0.6879159265176314,4.5564794683490174e-08,38,biological_process,intra-Golgi vesicle-mediated transport,False
GO:0030036,0.7523851014561012,7360.068811692303,0.613824620275521,0.00020125964847174344,16,biological_process,actin cytoskeleton organization,False
GO:0045927,0.7519779598756712,7518.966648770202,0.67450786474522,0.00036253086945822906,15,biological_process,positive regulation of growth,False
GO:0006801,0.750674409765319,6397.635314750886,0.21059748332475606,0.000920767437460039,14,biological_process,superoxide metabolic process,False
GO:0006633,0.7497640835445555,7121.768671510767,0.49445925679053493,2.7333064218089305e-10,51,biological_process,fatty acid biosynthetic process,False
GO:2000022,0.7480463944509882,7129.00914309758,0.5050849739188962,5.5023506509902344e-05,21,biological_process,regulation of jasmonic acid mediated signaling pathway,False
GO:0005852,0.7475040769796584,7167.306024839281,0.49175335230886863,2.215203953724047e-05,22,cellular_component,eukaryotic translation initiation factor 3 complex,False
GO:0034976,0.7473722056819901,7753.821890994417,0.7509139879901096,0.0005173924375535447,16,biological_process,response to endoplasmic reticulum stress,False
GO:0001731,0.747362626150505,7169.138234115571,0.5244301153392062,0.0009231891670188784,14,biological_process,formation of translation preinitiation complex,False
GO:0042546,0.7470748459515679,7678.785478037841,0.7450326739667962,0.00033113604218893046,16,biological_process,cell wall biogenesis,False
GO:0016226,0.7465621192469442,6537.4696363336025,0.28746217034154775,1.4503860776557446e-07,36,biological_process,iron-sulfur cluster assembly,False
GO:0005744,0.7460693600791073,7073.971430503611,0.4706390515826877,0.0011312095467593192,13,cellular_component,TIM23 mitochondrial import inner membrane translocase complex,False
GO:0072318,0.7459442913988369,7565.282240355776,0.7253049980322708,0.000911830008062798,14,biological_process,clathrin coat disassembly,False
GO:0006415,0.7458727664383078,6597.912420011232,0.2806871954234056,0.011003307569035925,12,biological_process,translational termination,False
GO:0009707,0.7434622569092401,6575.763464864589,0.30856867044759473,7.168810679499371e-07,34,cellular_component,chloroplast outer membrane,False
GO:0030150,0.7426856013211616,6972.362611201823,0.43732767762460234,9.850714468491679e-06,26,biological_process,protein import into mitochondrial matrix,False
GO:0007064,0.7426046311998827,7143.107671455982,0.4752573562226652,0.00012849059990733356,19,biological_process,mitotic sister chromatid cohesion,False
GO:0009738,0.742461522764553,7039.094802880994,0.458041958041958,0.0009620838085380929,14,biological_process,abscisic acid-activated signaling pathway,False
GO:0035145,0.7423527242193814,7014.96717973748,0.4363714480777833,0.003239945535463453,12,cellular_component,exon-exon junction complex,False
GO:0035970,0.7422953184246482,7376.450432132141,0.6121194537164456,7.533822703750044e-14,79,biological_process,peptidyl-threonine dephosphorylation,False
GO:0006526,0.7422879833007667,7436.607616787442,0.6312416131082703,0.007543948089329137,12,biological_process,L-arginine biosynthetic process,False
GO:0006897,0.7419739809222818,7519.043688787052,0.6746244379640064,3.4099806920300317e-11,61,biological_process,endocytosis,False
GO:0006635,0.7410346813244341,7628.220073926008,0.7240787481070167,3.49566578411581e-05,21,biological_process,fatty acid beta-oxidation,False
GO:0008250,0.7399661145422659,7490.167712043397,0.6580578317792221,0.0023980212875818682,15,cellular_component,oligosaccharyltransferase complex,False
GO:0009941,0.7387765942620025,6669.877686552249,0.33791260935334144,7.842026861936311e-13,74,cellular_component,chloroplast envelope,False
GO:0071011,0.7385782549180235,6873.686907382041,0.36523094361008784,4.900184972057124e-10,55,cellular_component,precatalytic spliceosome,False
GO:0006457,0.7378355409353657,6743.528540870174,0.3497245389266909,2.6351472784312003e-28,177,biological_process,protein folding,False
GO:0009611,0.7371885450520465,7154.184322636902,0.5239882303069596,0.0003391272081626415,17,biological_process,response to wounding,False
GO:0031347,0.7371885450520465,7154.184322636902,0.5239882303069596,0.0003391272081626415,17,biological_process,regulation of defense response,False
GO:0042744,0.7363281839910084,6459.986978761958,0.2966904745067534,7.092796158626067e-06,30,biological_process,hydrogen peroxide catabolic process,False
